Feature	Gain	Cover	Frequency
ctarjeta_visa_descuentos	3.09641623789995e-05	0.000412469892053344	7.87525594581824e-05
ctarjeta_visa_descuentos_lag1	2.74770475300805e-05	0.000244642795760703	7.87525594581824e-05
mtarjeta_visa_descuentos	2.42639043114687e-05	0.000205058672132134	0.00010500341261091
cforex_delta1	2.35421279377972e-05	0.000218639243575437	5.25017063054549e-05
mcheques_emitidos	2.31360744733737e-05	0.000388483050545749	7.00022750739399e-05
cpagodeservicios_lag1	2.15591513195834e-05	0.000849280954099653	9.62531282266674e-05
cforex_sell_delta1	2.05326530148392e-05	6.24816620814197e-05	6.12519906896974e-05
cinversion2	2.01818812941671e-05	0.00101454549890801	8.75028438424249e-05
Visa_delinquency_delta1	1.94605366347936e-05	0.000239926267756323	6.12519906896974e-05
minversion2_delta1	1.8647228705382e-05	0.00020877290628541	6.12519906896974e-05
mforex_buy	1.85508633754138e-05	0.000805143962635455	6.12519906896974e-05
mcheques_emitidos_lag1	1.71905794734841e-05	0.000401201816543473	6.12519906896974e-05
Master_msaldodolares_delta1	1.56646896905e-05	0.000427349386608133	5.25017063054549e-05
Master_delinquency_delta1	1.42080610716707e-05	6.87921311761189e-05	2.62508531527275e-05
cinversion1	1.38890524477286e-05	4.35550119142761e-05	8.75028438424249e-06
ccajas_otras_lag1	1.29344453665639e-05	0.000146362984596762	2.62508531527275e-05
cseguro_auto_lag1	1.28385345891758e-05	5.85043286695173e-05	1.7500568768485e-05
tpaquete7_delta1	1.25208791924195e-05	0.000330680703537699	4.37514219212124e-05
ctarjeta_master_debitos_automaticos_delta1	1.21652527234701e-05	6.48732642661334e-05	4.37514219212124e-05
cprestamos_prendarios_lag1	1.1881055811699e-05	0.000300704881968256	3.500113753697e-05
cinversion2_lag1	1.15577390028162e-05	4.29476354980364e-05	1.7500568768485e-05
mtarjeta_master_descuentos_delta1	1.01924533641391e-05	0.000126251889035797	2.62508531527275e-05
Master_cadelantosefectivo_lag1	9.23986596787644e-06	2.78252977955213e-06	1.7500568768485e-05
Visa_madelantopesos_lag1	8.59216440754727e-06	1.95402415265005e-06	8.75028438424249e-06
cprestamos_hipotecarios_lag1	8.5744980678092e-06	0.000699381359958457	5.25017063054549e-05
mcajeros_propios_descuentos_lag1	8.18498314800979e-06	7.31817992091523e-05	2.62508531527275e-05
Master_madelantopesos	7.67265750054213e-06	4.09534060343568e-05	0.000183755972069092
Master_madelantopesos_delta1	7.32428639670119e-06	6.44021562323143e-06	2.62508531527275e-05
tcuentas	7.11033983178226e-06	5.42188568433122e-05	1.7500568768485e-05
mtarjeta_master_descuentos	7.00412890482416e-06	0.00012574471898636	2.62508531527275e-05
ccajas_depositos_delta1	6.35668543228309e-06	7.24041640425796e-05	1.7500568768485e-05
Master_cadelantosefectivo	5.62771144447767e-06	3.51452731444482e-05	0.000131254265763637
mcheques_depositados_lag1	5.47224000693417e-06	0.000127419531064894	3.500113753697e-05
ctarjeta_master_delta1	4.96103212663375e-06	3.79030966069173e-05	1.7500568768485e-05
ccheques_emitidos_delta1	4.79283680684505e-06	7.78003459498213e-06	8.75028438424249e-06
cprestamos_prendarios	4.7312218752299e-06	6.91114718335709e-05	8.75028438424249e-06
cplazo_fijo_lag1	4.67369755085107e-06	6.77060506844724e-06	8.75028438424249e-06
Master_madelantopesos_lag1	4.53320653967551e-06	1.60057803574651e-05	7.87525594581824e-05
Master_madelantodolares_delta1	4.48956605953105e-06	3.32491783998655e-06	8.75028438424249e-06
mtarjeta_master_descuentos_lag1	3.7736185715733e-06	5.18000930553458e-05	1.7500568768485e-05
Visa_madelantopesos	3.17625681685535e-06	1.25754386675653e-05	2.62508531527275e-05
mforex_buy_lag1	2.93423956300069e-06	5.54880096099901e-05	8.75028438424249e-06
ccajeros_propios_descuentos_lag1	2.80077750892197e-06	1.27129346930708e-05	8.75028438424249e-06
tpaquete9_delta1	2.77459077870196e-06	6.70699781111238e-06	8.75028438424249e-06
Visa_madelantodolares	2.09407194961978e-06	9.63776549316264e-07	8.75028438424249e-06
ccheques_depositados	1.93949575435399e-06	9.60822533143294e-05	1.7500568768485e-05
mpagodeservicios_lag1	1.85015874236384e-06	7.79421387261239e-05	8.75028438424249e-06
cseguro_auto	1.81883285970468e-06	9.43459056261655e-05	8.75028438424249e-06
Visa_madelantopesos_delta1	3.4214041303746e-08	2.5369244348852e-06	1.7500568768485e-05
Visa_cadelantosefectivo	7.29422715499425e-11	8.91698554695796e-06	1.7500568768485e-05
Master_madelantodolares_lag1	3.39486145768203e-13	1.0964387301751e-06	8.75028438424249e-06
