experimento	fecha	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT9310_6L	20220621 062154	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.285444244066048	0.555775917476276	385	5465	0.730296614453443	0.925060984309535	0.35196578297267	0.640661265445314	64	0.107215179073557	8862	12618000	88
HT9310_6L	20220621 062249	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.208621772004897	0.586832684968319	807	4581	0.613057931364351	0.966619804048347	0.378373064459576	0.501721132742125	77	0.0881455186765816	10496	13144000	89
HT9310_6L	20220621 062423	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.154571252861982	0.849169655455532	461	2237	0.316333598352796	0.66242700568941	0.158391933819333	0.440003468688834	89	0.110018403646509	9554	13606000	90
HT9310_6L	20220621 062548	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.125865087615056	0.62401744321452	935	2900	0.645807004657472	0.557461212098403	0.32860662816616	0.951719858304132	70	0.101137499753565	10124	14116000	91
HT9310_6L	20220621 062709	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.11093551297606	0.51777472985026	606	5319	0.534029223242262	0.460733618221385	0.177633542827147	0.32752764559451	237	0.0950899872924778	9828	13572000	92
HT9310_6L	20220621 062751	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.28847948181238	0.465296223115153	908	374	0.765317206183397	0.145267245359044	0.105101744751986	0.631083218204952	48	0.0412410254170784	11122	10358000	93
HT9310_6L	20220621 062950	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0379876694171967	0.449704047866206	633	5274	0.726070269828139	0.130975541233873	0.407415011673925	0.471505305102606	566	0.0836694563981161	11616	13704000	94
HT9310_6L	20220621 063345	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0380218314656842	0.787170738189432	829	5368	0.696974686224572	0.0980187474484493	0.399962934186068	0.470338289816104	676	0.115002841188122	8556	12924000	95
HT9310_6L	20220621 063455	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0617979741367475	0.370938761046406	285	5251	0.727888111793732	0.320060170115917	0.437800796476303	0.457537038441887	317	0.10396036377251	9382	14018000	96
HT9310_6L	20220621 063638	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0772431463689719	0.531448318330818	713	7935	0.776599432671434	0.512053830180557	0.342370650084492	0.74847585101029	425	0.0974729706155652	9772	13748000	97
HT9310_6L	20220621 063910	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0497813940939116	0.792899039576312	233	5270	0.203591753165642	0.433853596147052	0.405700980790759	0.489062377068438	321	0.104251899183148	9792	13488000	98
HT9310_6L	20220621 064016	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.244503122489499	0.794465646905079	17	4734	0.579817981331227	0.988885482406705	0.49754159524905	0.249014575877483	48	0.0875351829230566	11922	13038000	99
HT9310_6L	20220621 064127	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.213325953434948	0.740976043673139	528	779	0.615867443528199	0.89219534109382	0.455976920310194	0.119874404478073	97	0.0590181347841752	9114	10686000	100
HT9310_6L	20220621 064333	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0812320237410162	0.897720688742236	855	5681	0.336585513929604	0.872124208751032	0.251295240923983	0.95452861151672	268	0.0999249237739188	9616	14024000	101
HT9310_6L	20220621 064500	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.153694260286689	0.815600954485778	616	4781	0.729195240725023	0.219667494545663	0.299756748798715	0.111214519631653	114	0.110705800582424	8856	14304000	102
HT9310_6L	20220621 064651	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0735896348342206	0.633631558265979	734	4903	0.467111874311022	0.25992448652395	0.376371884525137	0.30254724160342	192	0.0949142440735509	10252	14468000	103
HT9310_6L	20220621 064850	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.277484472191753	0.730633051418187	863	1359	0.0236726377991494	0.251296185470349	0.0624815322177112	0.484962514769868	209	0.00919050381883834	12704	12016000	104
HT9310_6L	20220621 065206	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0400845179703584	0.71225490292632	463	7566	0.687569227813626	0.491383875670317	0.414689423140056	0.879017199613882	570	0.0932241803859705	10672	14288000	105
HT9310_6L	20220621 065340	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0567905892989927	0.423290252760964	717	4989	0.268010993833778	0.110112567244197	0.461398193618511	0.312496511098824	432	0.119874711218153	8028	13092000	106
HT9310_6L	20220621 065403	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.281765574676115	0.197961275214539	970	3414	0.817650857117111	0.366676473668604	0.289310031238759	0.183489221444144	27	0.107861364992798	10866	12894000	107
HT9310_6L	20220621 065436	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.255128114362573	0.269110690742498	874	5792	0.430161640772382	0.267980596008925	0.370770139663231	0.382686666775146	103	0.0965377998160938	10634	14446000	108
HT9310_6L	20220621 065518	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176811210941151	0.351291580576939	184	1919	0.324575068572103	0.236912447512257	0.11171182519085	0.239034041964239	70	0.110403679589642	8742	13458000	109
HT9310_6L	20220621 065732	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.120242703939779	0.62990581645132	937	5589	0.828061513531636	0.200873054730184	0.388012943777503	0.774752137320163	321	0.0848853531275219	10456	14024000	110
HT9310_6L	20220621 065853	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.25644482034605	0.680312797296117	268	7056	0.42253369710051	0.773333851660029	0.0902495626745513	0.340492463554279	102	0.0897393650230874	10168	13232000	111
HT9310_6L	20220621 070032	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100851378755663	0.975114934166521	871	4936	0.436888537636292	0.776709018343654	0.085033164708917	0.366044118309487	154	0.122032375100121	8794	14246000	112
HT9310_6L	20220621 070144	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145137679666616	0.546943882412557	917	4785	0.331855279450379	0.664172889896021	0.288085980727603	0.762363078102097	185	0.0873054339671902	10462	13778000	113
HT9310_6L	20220621 070346	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0480223282686248	0.548825598609168	291	3055	0.564132061907495	0.931877444841932	0.427902486502265	0.163539632241358	403	0.100746335384501	9398	13282000	114
HT9310_6L	20220621 070457	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.263276712363707	0.992183104960225	30	5050	0.888359313035044	0.465041587174283	0.240274370816213	0.775954753163503	61	0.0929050961490444	10624	13496000	115
HT9310_6L	20220621 070539	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.260532535667485	0.432891069129831	926	5642	0.835839321319377	0.447689920793772	0.220046797650806	0.153890301727829	79	0.124765718708125	8622	12978000	116
HT9310_6L	20220621 070609	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.168690303778313	0.216665572398971	785	3688	0.464221147304182	0.8571790171444	0.303792811509264	0.887236506228289	85	0.0984959259739281	10246	14714000	117
HT9310_6L	20220621 070704	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.245084020198612	0.591879956969712	715	1080	0.0991080190990027	0.292786822198965	0.244801626656184	0.729473473300319	57	0.101872712754973	9592	12008000	118
HT9310_6L	20220621 070916	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.13930913340224	0.723917185176583	206	7902	0.0199564242910687	0.0867759863080131	0.430343535619511	0.762964831473934	352	0.109112291194955	8744	13576000	119
HT9310_6L	20220621 071039	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0233368403413519	0.111075676912814	136	4426	0.207283730873363	0.55133413498776	0.203427947329255	0.417903732018941	1183	0.086849989326362	10594	13526000	120
HT9310_6L	20220621 071151	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198533769857539	0.717196108368039	944	7968	0.445649081499451	0.946350618733722	0.167057449834086	0.288997566914978	83	0.0996044861584214	10606	14354000	121
HT9310_6L	20220621 071408	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0245214420566428	0.408238089949056	962	4119	0.322113988528559	0.258418132183105	0.0375718687045434	0.450710374634084	681	0.0985799045845655	9754	14126000	122
HT9310_6L	20220621 071520	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.263806196024353	0.911737776199798	482	6068	0.36399986533836	0.0322033071853267	0.2385356370814	0.308678917774581	76	0.122159146963701	8564	13396000	123
HT9310_6L	20220621 071553	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.285831553312149	0.339959566494403	249	2290	0.0370590714460379	0.0743424239571951	0.367835924021855	0.180848963459209	19	0.0784055294919543	12212	11668000	124
HT9310_6L	20220621 071659	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.116552580108019	0.571958878287743	283	3720	0.525638071011412	0.503548399864174	0.461441587009146	0.196177538856165	119	0.0842903012383213	11146	14174000	125
HT9310_6L	20220621 071837	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0981606403505616	0.414679257652769	1010	7012	0.892475268757599	0.707330426630131	0.332270765898528	0.477416531717242	557	0.0918955650483911	9536	12544000	126
HT9310_6L	20220621 071948	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.123079210139373	0.452805977113568	814	279	0.480251713887812	0.800324260222837	0.0163007074963162	0.564120382839791	58	0.0527582191636164	13588	12332000	127
HT9310_6L	20220621 072109	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.272967843656065	0.906894275360415	858	7422	0.667500928270183	0.761843212387073	0.479122768866636	0.269028591541736	102	0.0923320301247924	11084	13516000	128
HT9310_6L	20220621 072334	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0766851948535629	0.608658271059697	1014	1654	0.87127043636811	0.386177692821613	0.241612699477186	0.377797235878278	225	0.0913670919426694	9504	13776000	129
HT9310_6L	20220621 072518	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.127436675833669	0.962245399297774	362	4383	0.0463569173841365	0.669203666859018	0.337893388400744	0.603367255528155	170	0.0950986748278582	9926	13474000	130
HT9310_6L	20220621 072712	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.13375886371444	0.875909886684152	945	5441	0.431216655356186	0.560413770666998	0.474007187080656	0.546265539359418	236	0.0836105216538294	11016	13824000	131
HT9310_6L	20220621 072901	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0558028665816132	0.55436075819172	825	1185	0.689103609211319	0.874685158450394	0.279489547954137	0.942946611154545	239	0.102069558774221	8940	13620000	132
HT9310_6L	20220621 072942	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160488447733894	0.322506034717592	457	4066	0.813917099870709	0.144232598520177	0.166054048803365	0.843147956861043	116	0.0867499770824959	11570	13030000	133
HT9310_6L	20220621 073128	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0926530414951686	0.66119921390044	653	299	0.984913568407292	0.327903888835008	0.266380957370116	0.447440266467538	129	0.052439911950538	10106	13774000	134
HT9310_6L	20220621 073249	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.233094869080996	0.817094249978149	460	1747	0.327335152480402	0.395049547098754	0.378756364251231	0.611679526569042	51	0.074253620191948	12186	12654000	135
HT9310_6L	20220621 073422	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.10758336683468	0.726084120947192	105	4466	0.294149533746787	0.177144943496594	0.23730622769013	0.755513141159457	126	0.0772035458322262	12252	14268000	136
HT9310_6L	20220621 073455	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273700053883605	0.309715782136912	346	4242	0.539616221113424	0.383870510117728	0.135595979200087	0.872544227254298	57	0.0974348873454089	10810	13910000	137
HT9310_6L	20220621 073612	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199920117797367	0.943606694704154	955	6551	0.073299131223252	0.0996437459697295	0.201358314085554	0.814434885676485	95	0.100167119358904	10452	13788000	138
HT9310_6L	20220621 073738	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187402389356215	0.903535843700566	689	7592	0.778227476056172	0.387782195518566	0.106637448596577	0.607669381895848	147	0.107886638803159	8764	13076000	139
HT9310_6L	20220621 074007	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0243812457670644	0.406605287181167	148	4968	0.808807495884732	0.157925542939864	0.436971258234852	0.275148688729946	829	0.0993653575292043	9752	14368000	140
HT9310_6L	20220621 074035	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.152710645879526	0.211359650820657	54	4250	0.285541297533447	0.673781659220462	0.0640025225532451	0.167909718070156	72	0.0887458452622527	12230	14650000	141
HT9310_6L	20220621 074121	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.253577044035885	0.522216532941605	746	2951	0.422636290283315	0.838950799871064	0.140238248253884	0.197779831838282	32	0.123666731907877	9816	13584000	142
HT9310_6L	20220621 074401	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0474443705206178	0.551330102968682	125	6670	0.630909439058974	0.834364371437221	0.0591999889407563	0.764220856146305	729	0.0907853657219285	10518	13962000	143
HT9310_6L	20220621 074517	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.209946073020259	0.552740481406357	817	2215	0.412824056033757	0.622260363163738	0.0285414646347705	0.273633936724463	130	0.0621693073978192	10576	11744000	144
HT9310_6L	20220621 074626	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0426290459140018	0.278601304376731	235	2759	0.0636143322057091	0.873764994395003	0.42519698947269	0.579353571138671	356	0.0957505984913254	10150	13850000	145
HT9310_6L	20220621 074741	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.209729386291429	0.719597970271064	299	5517	0.746657997339563	0.356512858763412	0.408089161984129	0.916326767992717	81	0.0751792078257112	12418	12662000	146
HT9310_6L	20220621 074924	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15567266742195	0.849934800377674	75	3331	0.854776813129182	0.920877069853372	0.308067030013807	0.820152661819267	150	0.0976559715654189	9204	12876000	147
HT9310_6L	20220621 075129	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.175050773790749	0.627121815318358	304	7789	0.149473448075177	0.829077170482972	0.405809913514827	0.254977704001171	327	0.0974704776563208	9320	13120000	148
HT9310_6L	20220621 075216	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273595798777351	0.459187141226279	408	7064	0.0931034028832102	0.215435990793882	0.255567811519511	0.74682152583173	109	0.11623053985168	9782	13738000	149
HT9310_6L	20220621 075249	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.190515125905424	0.263622519629682	501	7850	0.0645625875856308	0.79911454367423	0.274157339960956	0.90338982507349	133	0.0736543481083408	12376	12944000	150
HT9310_6L	20220621 075450	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194566098356945	0.826220746505447	832	5249	0.319291063175988	0.526676966219819	0.053547965423367	0.396649447160377	268	0.0907013829800482	9406	13754000	151
HT9310_6L	20220621 075539	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.119905039244583	0.349849337060517	234	2041	0.899811448492943	0.199050327857123	0.441063215113008	0.265670491600735	70	0.106040010389427	9726	14034000	152
HT9310_6L	20220621 075642	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0992910891350359	0.462090917257545	1001	829	0.838026251322525	0.724390538437706	0.399948422413783	0.404945434015593	112	0.0687964591184993	11434	13646000	153
HT9310_6L	20220621 080030	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0328434791807085	0.795403698775522	436	5981	0.410016816048129	0.376370173402103	0.0151147468922962	0.415597048160946	649	0.0899772242394394	10854	14946000	154
HT9310_6L	20220621 080549	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0222328378855716	0.622109998300299	199	7988	0.745102806252628	0.126484671601467	0.0716172167243366	0.80272341697549	1067	0.0961875138961181	10444	14276000	155
HT9310_6L	20220621 080640	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.251553229654385	0.544856684002816	805	1015	0.180304557260992	0.678375057878089	0.369668804609282	0.291466115828673	28	0.109513229831667	10004	13276000	156
HT9310_6L	20220621 080754	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0610822594031878	0.403629031523294	668	6045	0.151442777661565	0.276735027285116	0.381064888171765	0.280557841796707	325	0.097877970928279	9988	14012000	157
HT9310_6L	20220621 080840	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.235875713765305	0.502109226826439	376	2964	0.381220295162494	0.0373332516238885	0.165485324093164	0.407671995028108	32	0.0995204343714053	11708	14332000	158
HT9310_6L	20220621 080953	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.206267818914168	0.899638958880212	708	4865	0.454111465404527	0.240795001504477	0.293695049376027	0.683122617972153	64	0.0797500022888962	12342	13098000	159
HT9310_6L	20220621 081031	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.125298273695633	0.27109499442142	540	1158	0.446709801610033	0.235803179683858	0.266226085754954	0.994315975059476	52	0.0896500479193833	11016	13344000	160
HT9310_6L	20220621 081135	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.171623505701926	0.993887084541679	244	406	0.609931724851178	0.313218308456028	0.418588590434226	0.687887666541222	22	0.112809855646675	10136	12784000	161
HT9310_6L	20220621 081220	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100194920774838	0.254817169798911	634	2677	0.360410507915304	0.13121480606494	0.290520698686098	0.403985212164233	190	0.084881305573004	11664	13896000	162
HT9310_6L	20220621 081301	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.259443347799266	0.420752272175206	956	6878	0.898676429593498	0.677315268906937	0.0342294674790604	0.777727415777626	88	0.122589565464701	9098	12982000	163
HT9310_6L	20220621 081323	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.285162436267454	0.158910753914341	316	3441	0.33532033131727	0.0802205758922081	0.331451148214757	0.296236248225486	48	0.0856862920641432	12076	13124000	164
HT9310_6L	20220621 081503	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.128270277891802	0.868709392596525	389	7809	0.196292253020708	0.110886185117648	0.038857087514794	0.809018761317991	203	0.0927875585105532	10632	13848000	165
HT9310_6L	20220621 081610	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0384917364632338	0.14517228672707	57	4131	0.807094995217272	0.622666752782292	0.0644048486968083	0.6678952528578	782	0.103403157358335	9312	13128000	166
HT9310_6L	20220621 082018	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0237822851655912	0.768137603936857	413	2644	0.625437472396926	0.498087632553536	0.376721273042823	0.445659552049497	513	0.0953953360690427	10256	13744000	167
HT9310_6L	20220621 082136	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.172312044402296	0.976095493126777	598	270	0.669158392999764	0.666889367178711	0.292417564557863	0.497886790663656	128	0.0456078841473588	8978	12622000	168
HT9310_6L	20220621 082258	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158381488491734	0.842758159431512	104	3837	0.676468489324022	0.485068170808805	0.276615258876344	0.76006609009672	81	0.100422030309115	9744	13776000	169
HT9310_6L	20220621 082353	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.235347162197009	0.51080970854559	1012	6450	0.560442678695521	0.259307449495778	0.208146281508044	0.814858838556148	130	0.101714620784035	10350	14130000	170
HT9310_6L	20220621 082504	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.147032310605384	0.560223154219543	934	959	0.632438835310629	0.950061072565904	0.130156010258221	0.698075255150348	82	0.100850789439252	9384	12456000	171
HT9310_6L	20220621 082531	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136741797322622	0.109934909592383	918	6340	0.167253724370752	0.254161219957196	0.291020354612004	0.347750069940882	244	0.0851217463310991	11468	13612000	172
HT9310_6L	20220621 082710	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.118311839540182	0.980421167892567	67	3899	0.133735843272372	0.685170329564186	0.461214027303401	0.919218364914367	142	0.108946221989658	9382	13898000	173
HT9310_6L	20220621 082801	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.212253398987707	0.439774298096262	810	3871	0.790702538810144	0.373436563112135	0.388698469774886	0.542665695276018	76	0.0824616870947998	10712	12448000	174
HT9310_6L	20220621 082914	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.183051224903045	0.635277052639448	962	6820	0.912975303678079	0.734211697322018	0.38691262804928	0.493663088880223	78	0.0926878718807262	11350	14090000	175
HT9310_6L	20220621 083148	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0683576488225628	0.734851026818226	243	833	0.871527265000679	0.550153097602278	0.0718089635174605	0.533358082059445	167	0.0661517643209935	11636	13204000	176
