experimento	fecha	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
HT9310_3L	20220619 133913	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.164908259851509	0.21326072841548	295	1859	0.408252417020703	0.587947105020867	0.195481744062272	0.848332875614869	64	0.0977331733864689	11036	13564000	1
HT9310_3L	20220619 133939	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.123069881641131	0.481226359547873	683	1345	0.480545662546647	0.204331618779397	0.129122749316302	0.388817317341454	67	0.101005120423574	10974	13506000	2
HT9310_3L	20220619 134016	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.174822391437192	0.732236611533153	821	4766	0.543059771598055	0.684947743786033	0.142778119527575	0.58961539318334	152	0.0898760583798753	11336	13864000	3
HT9310_3L	20220619 134039	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.254194167113455	0.443884027228341	490	5881	0.636552335043671	0.228000704872247	0.184218847397424	0.411571059888229	120	0.085777131422899	11534	13906000	4
HT9310_3L	20220619 134156	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0899357192908064	0.640016377052234	863	6316	0.653694699080224	0.362535984656861	0.173187658737006	0.354323740475229	633	0.0843055958364066	10620	13980000	5
HT9310_3L	20220619 134244	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0733516677087755	0.902366181019897	375	3770	0.193149457937252	0.947042151944624	0.355688430543451	0.663065663016459	203	0.108632114467984	9534	14826000	6
HT9310_3L	20220619 134349	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0406741708324989	0.545874371879472	313	4355	0.35941502707341	0.55802535960931	0.0637844742905872	0.512425752475247	627	0.0911322841332239	10620	14220000	7
HT9310_3L	20220619 134432	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.070635271416686	0.517351141884137	362	2413	0.966499109727156	0.459389143479493	0.230051532315774	0.617182864299684	215	0.0950260617350701	10968	14832000	8
HT9310_3L	20220619 134456	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.131887178650068	0.392092302419769	559	857	0.302020156569779	0.417563820690411	0.295318044872547	0.536184275474807	49	0.104958032353327	10982	14338000	9
HT9310_3L	20220619 134517	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.138136389003193	0.351035133095138	477	2903	0.833011084384489	0.845009178939654	0.40815060082321	0.235963704669121	110	0.0945979357356362	10512	13968000	10
HT9310_3L	20220619 134541	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151918461480527	0.264928528887685	934	5037	0.580549009493552	0.140326203893783	0.381340551724934	0.814652802396449	272	0.122421070327097	8530	13910000	11
HT9310_3L	20220619 134607	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.256847221080388	0.949427286539867	243	5707	0.52508500279946	0.753396199393464	0.24823950343125	0.73572163406061	69	0.129380193070559	9044	13276000	12
HT9310_3L	20220619 134630	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.222211994901008	0.425010736600962	433	3998	0.736704046706436	0.406475696355919	0.151537476825906	0.881852546821028	117	0.0959254796629223	10362	14238000	13
HT9310_3L	20220619 134646	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.146892543449649	0.134636867694644	639	7287	0.455967805893742	0.786780750853213	0.482980626661083	0.641774164452363	269	0.113576682902553	9532	13868000	14
HT9310_3L	20220619 134708	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.179189565872657	0.315821294011403	652	7161	0.258743484513543	0.604298360336688	0.111387017414963	0.573583094343485	214	0.101160032463963	9156	13884000	15
HT9310_3L	20220619 134733	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.278939346024126	0.695212490682752	527	351	0.227157844156463	0.727295940593613	0.43706745774216	0.153734200582403	81	0.0514741557932564	8984	11776000	16
HT9310_3L	20220619 134802	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.295406353072321	0.679314272446209	794	3183	0.155576103043568	0.884779473911476	0.0410295090109867	0.245493949529919	55	0.119789470182658	8820	12300000	17
HT9310_3L	20220619 134829	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.270584738719626	0.848821110545396	165	6970	0.607106747991202	0.0803503497503698	0.37488387312078	0.29950420544119	92	0.0772423937353884	11990	14650000	18
HT9310_3L	20220619 134846	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.289465832245187	0.354381453499809	916	6029	0.215641271084023	0.323997572833905	0.45121314410826	0.456735142789694	91	0.0964664072042183	10508	13492000	19
HT9310_3L	20220619 134925	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.105012759787496	0.555382584311883	210	7737	0.695653313308867	0.518257815432298	0.320844627565166	0.790226811277535	344	0.0977535789692278	10398	14682000	20
HT9310_3L	20220619 135046	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0479921864223434	0.927420966137288	878	4173	0.880428802401148	0.0230827037028212	0.284443984450772	0.992457980696054	592	0.0834202687556139	11138	14062000	21
HT9310_3L	20220619 135211	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0319436472828966	0.806673394574318	737	3426	0.322651420700859	0.648611208201328	0.306652651701006	0.117988760415028	595	0.087081907926991	11150	14770000	22
HT9310_3L	20220619 135237	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194198405866628	0.749344132222177	1002	311	0.843779873380117	0.471599885549949	0.396975314615047	0.759211735196004	68	0.0493051755957146	10730	13990000	23
HT9310_3L	20220619 135259	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.216866362121655	0.586735748596402	41	1127	0.80277589731937	0.258606621758227	0.0903937432405655	0.287507758913853	22	0.110543094277561	9968	12952000	24
HT9310_3L	20220619 135356	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0242220506424201	0.199470823066076	606	5040	0.942466491014202	0.315882328930456	0.0823981961500976	0.342898810558108	948	0.0971328913789977	10506	14934000	25
HT9310_3L	20220619 135410	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.203865052623441	0.17591610872696	192	715	0.900946892854699	0.973400294189196	0.258783031283601	0.89848970682433	65	0.0971529576306751	9850	11990000	26
HT9310_3L	20220619 135436	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.235833736694767	0.780075149665208	414	5522	0.0725120200254605	0.119329122200725	0.344229106042985	0.92778488785043	68	0.0920914129962671	10752	13968000	27
HT9310_3L	20220619 135454	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0951546376859187	0.292405274978228	962	2683	0.115924953199137	0.653758594069368	0.49901003237057	0.692271244287258	87	0.121717690226092	9276	14004000	28
HT9310_3L	20220619 135506	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.200084549336461	0.106693824379909	110	7990	0.044418498842133	0.18430659366757	0.0241662791722047	0.49051885604058	150	0.125112264340379	8132	12988000	29
HT9310_3L	20220619 135543	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.113089885492518	0.996764135706326	116	1725	0.381631817632879	0.910223300746002	0.0351060451012745	0.95086167616173	86	0.0965874398140832	10464	14496000	30
HT9310_3L	20220619 135636	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0596908089652425	0.881393987671618	48	2154	0.0351796870290127	0.0505930835175968	0.465931424822775	0.209635264258395	250	0.0952745701134693	10458	14262000	31
HT9310_3L	20220619 135706	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.244343662465399	0.613497335804277	745	6746	0.752675909631362	0.820991778343596	0.21283282286	0.178762475704571	134	0.0933512843488317	10982	14098000	32
HT9310_3L	20220619 135749	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0794815393939352	0.999301636711093	351	2375	0.640571647410491	0.699283638242501	0.425421349536495	0.71973738827092	109	0.0986722788401559	10874	14566000	33
HT9310_3L	20220619 135835	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0249993693561435	0.309174289104619	630	3329	0.956695890083427	0.416633496064425	0.335889656601081	0.499341831000731	585	0.102827857722911	10176	14784000	34
HT9310_3L	20220619 135902	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0594333255020068	0.272727110419399	514	4477	0.988919172933016	0.426538057037826	0.39556104595584	0.138186899965536	334	0.0902448676881427	10640	14800000	35
HT9310_3L	20220619 140002	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0593794432415915	0.67589790716216	580	3311	0.833708407183637	0.915712464777502	0.194679349019609	0.186681279127392	375	0.0917111803305892	10250	13750000	36
HT9310_3L	20220619 140028	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100735785538762	0.511534857197169	351	4278	0.940360532351701	0.425094925532077	0.362908933796882	0.93176229670474	123	0.0945276469662562	10986	14694000	37
HT9310_3L	20220619 140108	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0672995092368288	0.923842346722198	464	2421	0.222723730934753	0.491345666985389	0.438331322967943	0.433303522103825	129	0.100758994754722	10586	14254000	38
HT9310_3L	20220619 140142	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.034065414912895	0.191715541449048	382	5097	0.988797368380814	0.351270726431515	0.274063057228445	0.641621318967396	699	0.0920254963864609	10866	14094000	39
HT9310_3L	20220619 140240	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0460098316142572	0.803262361349311	279	3154	0.45775614806046	0.680457709042496	0.340057606276589	0.7986771489343	326	0.0999604512305917	10388	14332000	40
HT9310_3L	20220619 140346	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0242147442096688	0.349644137474835	716	3970	0.895387260389277	0.338779214404315	0.162984218722628	0.169169447603315	719	0.0913705623353902	11064	15096000	41
HT9310_3L	20220619 140447	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0211018524704884	0.40312665555116	723	4726	0.317558759547664	0.41475518808874	0.350617570942415	0.100982246522379	741	0.111133223457875	9488	14272000	42
HT9310_3L	20220619 140546	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0404320628893782	0.549748427773387	676	3548	0.971580414052275	0.432411322903851	0.0450581514942496	0.101796581212174	533	0.0735611705294546	12392	14728000	43
HT9310_3L	20220619 140628	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0200259775498069	0.181228635086755	858	4109	0.964807979415716	0.281792330446846	0.0646573117797825	0.461847705156454	848	0.0924463114017847	11088	14592000	44
HT9310_3L	20220619 140730	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0201413879983542	0.265430260126188	570	3612	0.895005963874612	0.29866373285918	0.200523957131713	0.105340382513848	1073	0.114495327182747	9050	14590000	45
HT9310_3L	20220619 140834	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0414200616574423	0.339712119238713	698	4814	0.905515944616299	0.40830527736206	0.0802983250455537	0.172760609377899	916	0.109727882542658	9128	14272000	46
HT9310_3L	20220619 141007	1	1	-1	31	200227	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.027790134267155	0.712260262581712	702	2092	0.988249052102471	0.381239078283879	0.0279022295829422	0.126457689242881	564	0.112169880773709	9026	14374000	47
